,PLAYER,TEAM,YEAR,PER
447,Brian Green,Utah St.,2010-2011,19.70690422829115
448,Brian Grimes,Columbia,2010-2011,16.181477155095255
449,Brian Holmes,North Florida,2010-2011,13.466374944202732
450,Brian Johnson,Delaware,2010-2011,11.143084593553219
451,Brian McNair,Gardner-Webb,2010-2011,12.77293001780322
452,Brian Mills,Mercer,2010-2011,24.619258080622593
453,Brian Morris,Towson,2010-2011,19.35842143647756
454,Brian Neller,MD Baltimore Cty,2010-2011,11.515395838453356
455,Brian Oliver,Georgia Tech,2010-2011,21.02223744814378
456,Brian Qvale,Montana,2010-2011,12.815049827920765
457,Brian Richardson,South Carolina,2010-2011,5.514446266548959
458,Brian Rudolph,Loyola-Maryland,2010-2011,33.81277305560241
459,Brian Stafford,Denver,2010-2011,16.298821167611685
460,Brian Voelkel,Vermont,2010-2011,39.574163260396176
461,Brian Williams,Jacksonville St.,2010-2011,23.6297690467251
462,Brian Williams,Tennessee,2010-2011,5.038246034820832
463,Brian Wright,Lipscomb,2010-2011,7.849596850054565
464,Brice Jenkins,Jacksonville St.,2010-2011,17.271868389062675
465,Brice Massamba,UNLV,2010-2011,18.209257254989385
466,Brock Motum,Washington St.,2010-2011,24.050160694280198
467,Brock Young,East Carolina,2010-2011,14.620698436492557
468,Brock Zylstra,Brigham Young,2010-2011,16.242013472839403
469,Brockeith Pane,Utah St.,2010-2011,15.315080368319432
470,Broderick Gilchrest,Idaho State,2010-2011,13.554480442826428
471,Brooks Ybarra,Texas State,2010-2011,16.132812714744738
472,Bruce Ellington,South Carolina,2010-2011,5.384084512393586
473,Bryan Beasley,Rice,2010-2011,27.863915597917536
474,Bryan Burrell,Gardner-Webb,2010-2011,11.879847817639854
475,Bryan Bynes,George Washington,2010-2011,17.003475685370468
476,Bryan Cohen,Bucknell,2010-2011,15.893297954886082
477,Bryan Dougher,Stony Brook,2010-2011,17.205785911587903
478,Bryan Hall,Northern Illinois,2010-2011,28.039651906853965
479,Bryan Hammond,Nicholls State,2010-2011,15.73166315211869
480,Bryan Narcisse,Clemson,2010-2011,16.849354797199034
481,Bryan Streeter,Citadel,2010-2011,20.635448644619085
482,Bryant Mbamalu,Louisiana-Lafayette,2010-2011,13.632109034513988
483,Bryant Smith,Texas-Arlington,2010-2011,16.47052873287991
484,Bryce Cartwright,Iowa,2010-2011,8.361502608782901
485,Bryce Cotton,Providence,2010-2011,25.172156191988602
486,Bryce Jones,Southern California,2010-2011,19.91800122474199
487,Bryguis Perine,Wis.-Green Bay,2010-2011,21.66512655011076
488,Bryon Allen,George Mason,2010-2011,22.716535794575627
489,Bryson Johnson,Bucknell,2010-2011,12.769181911536037
490,Bryson Pope,Tulsa,2010-2011,18.728573278934004
491,Bubu Palo,Iowa St.,2010-2011,14.710528752757124
492,Bud Thomas,Mercer,2010-2011,17.749259511930145
493,Byron Fulton,Weber St.,2010-2011,15.470424553314738
494,Byron Mulkey,Buffalo,2010-2011,23.690926656428875
495,Byron Randle,Sam Houston St.,2010-2011,14.825917764351374
496,C.J Wilkerson,North Carolina Central,2010-2011,7.497638672276433
497,C.J. Aiken,St. Joseph's,2010-2011,30.469017637142077
498,C.J. Collins,McNeese St.,2010-2011,26.35421601928289
499,C.J. Fair,Syracuse,2010-2011,28.18216783601758
500,C.J. Garner,LIU Brooklyn,2010-2011,19.083651639596294
501,C.J. Harris,Wake Forest,2010-2011,13.660574578806104
502,C.J. Leslie,N.C. State,2010-2011,25.031487427071898
503,C.J. McCollum,Lehigh,2010-2011,30.933672898944977
504,C.J. McElrath,Army,2010-2011,0.4933930076493203
505,C.J. Washington,Oklahoma,2010-2011,8.181742868303369
506,C.J. Wilcox,Washington,2010-2011,6.079177080537631
507,C.J. Williams,N.C. State,2010-2011,23.07067701823208
508,Cade Davis,Oklahoma,2010-2011,9.988060130768849
509,Caden Dickerson,Western Kentucky,2010-2011,15.167696227390616
510,Caleb Brown,Austin Peay,2010-2011,20.74972742124421
511,Caleb Dean,Western Michigan,2010-2011,11.051780698881492
512,Caleb Walker,Nebraska,2010-2011,22.39787396436632
513,Caleb Willis,Pepperdine,2010-2011,18.17432127687226
514,Calvin Douglas,San Jose St.,2010-2011,8.620107645695034
515,Calvin Godfrey,Iowa St.,2010-2011,27.160460496175958
516,Calvin Haynes,Oregon St.,2010-2011,20.802262350407766
517,Calvin Newell Jr.,Oklahoma,2010-2011,6.9438934747260825
518,Calvin Walker,Texas-Pan American,2010-2011,14.282541115262275
519,Cam Thoroughman,West Virginia,2010-2011,25.267967665892357
520,Cameron Ayers,Bucknell,2010-2011,15.752506378631388
521,Cameron Bairstow,New Mexico,2010-2011,9.026516620360127
522,Cameron Baskerville,Georgia Southern,2010-2011,17.057137543436525
523,Cameron Bell,Florida International,2010-2011,17.917328685653438
524,Cameron Black,Bowling Green,2010-2011,14.4773905776219
525,Cameron Butler,SE Missouri St.,2010-2011,16.61520752016046
526,Cameron Catlett,Texas-Arlington,2010-2011,15.90623738133319
527,Cameron Clark,Oklahoma,2010-2011,9.719332371902802
528,Cameron Gunter,Pennsylvania,2010-2011,9.619399463088426
529,Cameron Johnson,Texas State,2010-2011,12.230503040029161
530,Cameron Jones,Northern Arizona,2010-2011,17.430480763063848
531,Cameron Long,George Mason,2010-2011,26.42245936967879
532,Cameron Madlock,Northern Illinois,2010-2011,11.227464609885407
533,Cameron Miles,San Diego,2010-2011,6.753094784262108
534,Cameron Moore,UAB,2010-2011,28.975554604331368
535,Cameron Rundles,Wofford,2010-2011,17.112759803561083
536,Cameron Tatum,Tennessee,2010-2011,4.884587545617459
537,Cameron Wells,Citadel,2010-2011,30.208699823775937
538,Cammeron Woodyard,Penn St.,2010-2011,20.230382121045782
539,Candon Rusin,Marist,2010-2011,11.240941704391629
540,Carl Baptiste,St. Joseph's,2010-2011,20.332650058483804
541,Carl Blair Jr.,Oklahoma,2010-2011,8.238084550312827
542,Carl Engstrom,Alabama,2010-2011,4.728114256637504
543,Carl Jones,St. Joseph's,2010-2011,17.467382171384365
544,Carl Montgomery,Chicago St.,2010-2011,13.442929036275036
545,Carl Richard,Indiana St.,2010-2011,18.634192645475554
546,Carleton Scott,Notre Dame,2010-2011,28.302963512098916
547,Carlos Dos Santos,Central Arkansas,2010-2011,14.51334928990636
548,Carlos Lopez,UNLV,2010-2011,19.81309280286317
549,Carlton Fay,Southern Illinois,2010-2011,10.355742691192516
550,Carlton Guyton,Kent St.,2010-2011,28.714751980566998
551,Carrick Felix,Arizona St.,2010-2011,20.24779372591816
552,Carrio Bennett,South Carolina State,2010-2011,10.810725756285224
553,Carson Desrosiers,Wake Forest,2010-2011,20.533323372754506
554,Cart Kincade,Army,2010-2011,25.729554604048833
555,Carter Cook,South Carolina Upstate,2010-2011,19.927983297343957
556,Casey Cantey,Alabama A&M,2010-2011,16.885547229844715
557,Casey Mitchell,West Virginia,2010-2011,23.328923046914
558,Casey Prather,Florida,2010-2011,1.6920962373570443
559,Casey Trujeque,Montana St.,2010-2011,15.86752540180428
560,Casey Walker,Delaware State,2010-2011,15.645692599896002
561,Cashmere Wright,Cincinnati,2010-2011,25.841640669258346
562,Cason Burk,Jackson State,2010-2011,17.587792446031244
563,Casper Ware,Long Beach St.,2010-2011,19.49871417558429
564,Catalin Baciu,Clemson,2010-2011,20.851965580772642
565,Cecil Bent,Florida A&M,2010-2011,10.682616401381308
566,Cecil Gresham,Bryant,2010-2011,13.418798976850349
567,Cedric Lindsay,Richmond,2010-2011,19.50475190876265
568,Cedric Smith,Savannah State,2010-2011,17.614487054229418
569,Cervante Burrell,Seattle,2010-2011,13.066330980234094
570,Ceslovas Kucinskas,Coppin St.,2010-2011,18.818425911308154
571,Chace Stanback,UNLV,2010-2011,21.313424787430247
572,Chad Adams,New Mexico,2010-2011,7.486340387780962
573,Chad Gray,Coastal Carolina,2010-2011,23.873737767005142
574,Chad Jackson,James Madison,2010-2011,15.531967066718055
575,Chad Johnson,Colgate,2010-2011,13.958836211616315
576,Chad Lutkenhaus,Florida Gulf Coast,2010-2011,7.209410327992586
577,Chad Rasmussen,Seattle,2010-2011,15.556723864078394
578,Chad Tomko,NC-Wilmington,2010-2011,18.06292154393456
579,Chad White,South Dakota State,2010-2011,32.604233922879814
580,Chad Wilson,Delaware State,2010-2011,16.480185255341993
581,Chad Wynn,East Carolina,2010-2011,16.21011740859755
582,Chaisson Allen,Northeastern,2010-2011,34.23446115791109
583,Chalmers Rogers,South Carolina Upstate,2010-2011,17.00010935146069
584,Chandler Hash,South Carolina Upstate,2010-2011,4.754151728929639
585,Chandler Parsons,Florida,2010-2011,4.015580371338632
586,Chandler Rhoads,New Hampshire,2010-2011,17.54388209823203
587,Chanse Creekmur,Arizona St.,2010-2011,13.534418126318329
588,Charles Abouo,Brigham Young,2010-2011,24.02962245593723
589,Charles Carmouche,Memphis,2010-2011,18.87770060847198
590,Charles Corbin,Winthrop,2010-2011,22.534807124202008
591,Charles Decosta,Howard,2010-2011,9.375868423068747
592,Charles Funches,Hampton,2010-2011,22.593159629348378
593,"Charles Hankerson, Jr.",Alabama,2010-2011,6.402306611771677
594,Charles Hinkle,American U.,2010-2011,15.99497635749713
595,Charles Jenkins,Hofstra,2010-2011,35.9596468650511
596,Charles Mcroy,North Florida,2010-2011,16.39090015757424
597,Charles Odum,Portland St.,2010-2011,15.133570872187649
598,Charles Okwandu,Connecticut,2010-2011,20.031452213089292
599,Charles White,Hartford,2010-2011,3.8637893729103
600,Charlie Enquist,Washington St.,2010-2011,11.708956975055472
601,Charlie Harper,Lamar,2010-2011,18.313336458140153
602,Charlie Lytle,Florida Gulf Coast,2010-2011,16.07862865261962
603,Charlie Reddick,Furman,2010-2011,14.66053356295027
604,Charlie Westbrook,South Dakota,2010-2011,8.367500229342735
605,Charlie Woods,Cleveland St.,2010-2011,17.376087176321068
606,Charoy Bentley,St. Joseph's,2010-2011,19.572840077520432
607,Charvez Davis,Alabama,2010-2011,4.978673095494243
608,Chase Adams,Montana,2010-2011,6.370615004410632
609,Chase Dunn,Tennessee Tech,2010-2011,15.314812577977898
610,Chase Fieler,Florida Gulf Coast,2010-2011,15.25644388996953
611,Chase Grabau,Idaho State,2010-2011,29.33202004781309
612,Chase Hallam,Denver,2010-2011,23.054277055792024
613,Chase Plummer,MD Baltimore Cty,2010-2011,12.301881634780823
614,Chase Simon,Detroit,2010-2011,14.208246653362078
615,Chase Stigall,Butler,2010-2011,17.83735004515547
616,Chase Tapley,San Diego St.,2010-2011,26.025685217925755
617,Chehales Tapscott,Portland St.,2010-2011,33.08427423398495
618,Chene Phillips,Liberty,2010-2011,13.707197909767347
619,Chim Kadima,Loyola-Chicago,2010-2011,18.761175515178426
620,Chip Armelin,Minnesota,2010-2011,19.471941672067334
621,Chip Rank,Northern Iowa,2010-2011,10.323050789251099
622,Chirstopher Tolson,Hampton,2010-2011,23.7324509039892
623,Chretien Lukusa,Binghamton,2010-2011,21.380718067299206
624,Chris Avenant,Northeastern,2010-2011,19.117029330019065
625,Chris Barnes,Georgia,2010-2011,6.149608144472626
626,Chris Baskerville,Central Conn. St.,2010-2011,19.117416061666113
627,Chris Bass,Louisiana State,2010-2011,20.263486736155436
628,Chris Blake,Detroit,2010-2011,7.8855320281279875
629,Chris Bond,Ball St.,2010-2011,16.366865354709443
630,Chris Braswell,Charlotte,2010-2011,22.58436612323277
631,Chris Britt-Black,Grambling State,2010-2011,13.328684785401524
632,Chris Brown,Oregon St.,2010-2011,14.889429991879053
633,Chris Burke,St. Peter's,2010-2011,7.0172599807711045
634,Chris Clausen,North Dakota,2010-2011,7.05648414058587
635,Chris Conner,Tennessee St.,2010-2011,4.237621965991454
636,Chris Cooper,Old Dominion,2010-2011,24.459490980030647
637,Chris Crawford,Memphis,2010-2011,28.205736855462746
638,Chris Czerapowicz,Davidson,2010-2011,19.949135879572108
639,Chris Davis,Jacksonville,2010-2011,9.477261239725957
640,Chris De La Rosa,MD Baltimore Cty,2010-2011,23.631362906028087
641,Chris Denson,Auburn,2010-2011,18.537653711117546
642,Chris Duncan,Alabama St.,2010-2011,20.511636172947217
643,Chris Early,Chattanooga,2010-2011,19.37335382839462
644,Chris Evans,Sacred Heart,2010-2011,17.209633263341512
645,Chris Flores,New Jersey Tech,2010-2011,24.833366893516096
646,Chris Fouch,Drexel,2010-2011,25.10903054129095
647,Chris Gabriel,San Diego,2010-2011,6.731668535331671
648,Chris Gaston,Fordham,2010-2011,19.886185754118593
649,Chris Grier,Charleston Southern,2010-2011,16.044610708990685
650,Chris Griffin,Murray St.,2010-2011,21.761751638651038
651,Chris Harriel,Portland St.,2010-2011,26.415837706184586
652,Chris Henson,Central Arkansas,2010-2011,23.549282147571244
653,Chris Hines,Alabama,2010-2011,5.996031306402991
654,Chris Hines,Utah,2010-2011,5.714101714193673
655,Chris Hyche,Jackson State,2010-2011,16.84547714883698
656,Chris Johnson,Dayton,2010-2011,23.1288010008742
657,Chris Johnson,St. Francis (PA),2010-2011,45.9887282743218
658,Chris Jones,San Jose St.,2010-2011,16.18353934986034
659,Chris Kaba,Northern Colorado,2010-2011,14.407014683164364
660,Chris Kupets,Utah,2010-2011,3.9115566553771197
661,Chris Long,Elon University,2010-2011,32.21839041551498
662,Chris Manhertz,Canisius,2010-2011,19.260646113845883
663,Chris Manresa,San Diego,2010-2011,9.271798859448822
664,Chris Martin,Stony Brook,2010-2011,16.08052630760738
665,Chris Martin,Wagner,2010-2011,14.666704490481202
666,Chris Mast,Texas A&M CC,2010-2011,12.453322255622396
667,Chris Matagrano,New Hampshire,2010-2011,13.673369338497071
668,Chris McCall,Montana St.,2010-2011,12.579604508568107
669,Chris McEachin,Norfolk State,2010-2011,20.587856525429466
670,Chris McHenry,Miami (OH),2010-2011,33.63045499694564
671,Chris McNealy,UC Irvine,2010-2011,14.619060638838631
672,Chris O'Brien,Cal Poly SLO,2010-2011,21.747749912783995
673,Chris Otule,Marquette,2010-2011,26.1536951044002
674,Chris Pelcher,Iona,2010-2011,15.807402817358032
675,Chris Richardson,Tenn-Martin,2010-2011,14.311268516965235
676,Chris Rozier,Jacksonville,2010-2011,6.563033663990049
677,Chris Sights,Prairie View A&M,2010-2011,14.856352115173411
678,Chris Singleton,Florida St.,2010-2011,33.12770521943081
679,Chris Smith,Louisville,2010-2011,21.91111098260502
680,Chris Smith,Mercer,2010-2011,22.18215555734796
681,Chris Stephenson,N.C. Asheville,2010-2011,19.154606259823463
682,Chris Talkington,Nicholls State,2010-2011,12.700118592686245
683,Chris Taylor,Brown,2010-2011,19.47515318746507
684,Chris Toler,Furman,2010-2011,17.47880867363461
685,Chris Udofia,Denver,2010-2011,25.544421660188604
686,Chris Warren,Mississippi,2010-2011,5.412619476113619
687,Chris Watson,Florida A&M,2010-2011,10.29335648387544
688,Chris Welker,Army,2010-2011,14.403105332907968
689,Chris Wright,Dayton,2010-2011,22.52078913463328
690,Chris Wright,Georgetown,2010-2011,23.840897440861188
691,Chris Wroblewski,Cornell,2010-2011,33.1804637738172
692,Chrishawn Hopkins,Butler,2010-2011,12.658881845811617
693,Christian Bibi Ndongo,Louisiana-Monroe,2010-2011,9.753216920205471
694,Christian Kabongo,New Mexico St.,2010-2011,16.633659583975746
695,Christian Peterson,UC Santa Barbara,2010-2011,15.31192603092309
696,Christian Polk,Texas-El Paso,2010-2011,20.04966903886808
697,Christian Salecich,Saint Louis,2010-2011,17.334175281740073
698,Christian Siakam,Indiana - Purdue,2010-2011,22.097547299270605
699,Christian Wall,Chicago St.,2010-2011,12.082004744218773
700,Christian Watford,Indiana,2010-2011,8.104714977864896
701,Christian Webster,Harvard,2010-2011,17.991294858768285
702,Christian Williams,Jackson State,2010-2011,10.370628386655142
703,Christian Wolf,Wis.-Milwaukee,2010-2011,15.252259138268826
704,Christophe Varidel,Florida Gulf Coast,2010-2011,14.285270562739017
705,Christopher Spears,Savannah State,2010-2011,10.690344599810299
706,Christopher Walker,Florida A&M,2010-2011,13.485048892085628
707,Chuck Coley,Pacific,2010-2011,9.716032280840139
708,Clancy Rugg,Vermont,2010-2011,10.244558171088183
709,Clarence Jackson,Siena,2010-2011,18.827041185667873
710,Claude Britten,Texas-El Paso,2010-2011,8.55649844099705
711,Clay Johnson,Arkansas-Pine Bluff,2010-2011,14.630985081471094
712,Clayfell Harris,Wagner,2010-2011,14.247698208676988
713,Clayton Brothers,Hartford,2010-2011,20.100821639669558
714,Clayton Heuer,Wis.-Green Bay,2010-2011,18.720461020719622
715,Cleveland Melvin,DePaul,2010-2011,22.977870520973593
716,Cliff Colimon,Eastern Washington,2010-2011,12.983705077521096
717,Cliff Dixon,Western Kentucky,2010-2011,18.750117780962135
718,Cliff Ederaine,Eastern Washington,2010-2011,20.26544844378621
719,Cliff Spiller,Wagner,2010-2011,9.549685024093298
720,Cliff Tucker,Maryland,2010-2011,8.139767744646756
721,Clifford J. Reed,Bethune-Cookman,2010-2011,25.03794871803203
722,Clint Hopf,Evansville,2010-2011,20.739582615802462
723,Clint Sargent,South Dakota State,2010-2011,18.81124867039418
724,Clint Steindl,St. Mary's,2010-2011,11.314330135849312
725,Clinton Cuffee,Howard,2010-2011,12.947979556818261
726,Clinton Mann,Davidson,2010-2011,17.397940639634825
727,Clive Weeden,Dartmouth,2010-2011,18.250300527984546
728,Cody Anderson,Montana St.,2010-2011,18.524508802161847
729,Cody Doolin,San Francisco,2010-2011,21.929254242398667
730,Cody Ellis,Saint Louis,2010-2011,16.097391825933787
731,Cody Henegar,NC-Greensboro,2010-2011,21.882278145569185
732,Cody Rincker,SIU - Edwardsville,2010-2011,11.464829268966344
733,Colby Lewis,Charlotte,2010-2011,23.146496049019614
734,Cole Darling,Wright St.,2010-2011,18.836100889480974
735,Cole Dickerson,San Francisco,2010-2011,15.800815314793242
736,Cole Stefan,La Salle,2010-2011,17.227090861809426
737,Colin Klebon,Bucknell,2010-2011,11.606260829400588
738,Colin Nickerson,Fairfield,2010-2011,25.988177949625914
739,Colin Reddick,Furman,2010-2011,24.133164379350625
740,Colin Voss,Central Michigan,2010-2011,12.580340448068224
741,Collin Johnson,Coppin St.,2010-2011,23.211183570978047
742,Collin Mangrum,Southern Methodist,2010-2011,15.670940300581817
743,Colt Ryan,Evansville,2010-2011,19.818316565034493
744,Colton Christian,Michigan,2010-2011,4.658435399491319
745,Colton Iverson,Minnesota,2010-2011,18.215650098855644
746,Connor Frizzelle,Rice,2010-2011,17.227018799511736
747,Connor Nolte,Georgia,2010-2011,3.831438052592398
748,Conor Turley,Pennsylvania,2010-2011,15.156569127840811
749,Cooper Land,Wright St.,2010-2011,20.63822921150144
750,Cor-J Cox,Mississippi Valley State,2010-2011,13.14856808584741
751,Corbin Moore,Pepperdine,2010-2011,24.744190288721274
752,Cordarius Johnson,Louisiana Tech,2010-2011,9.576692283451502
753,Corey Copeland,Missouri St.,2010-2011,9.478573340019759
754,Corey Fisher,Villanova,2010-2011,29.276184046504355
755,Corey Hawkins,Arizona St.,2010-2011,22.198756986195626
756,Corey Law,High Point,2010-2011,29.474649975451648
757,Corey Maynard,Bryant,2010-2011,14.702018790310682
758,Corey Raji,Boston College,2010-2011,27.587046867996385
759,Corey Stokes,Villanova,2010-2011,18.4140065689737
760,Corey Walden,Stetson,2010-2011,15.370946194646
761,Corey Wickware,SIU - Edwardsville,2010-2011,12.210341610567854
762,Cornelius Chatt,SIU - Edwardsville,2010-2011,11.461118414476154
763,Cornelius Hester,Alabama A&M,2010-2011,17.970142761480098
764,Coron Williams,Robert Morris,2010-2011,17.8799654825088
765,Cortney Bell,Prairie View A&M,2010-2011,14.800254328584176
766,Cortney Dunn,Boston College,2010-2011,22.551797827732038
767,Corvonn Gaines,East Carolina,2010-2011,30.16243537452341
768,Cory Brown,Cal. State - Bakersfield,2010-2011,14.053538273441058
769,Cory Gray,Illinois-Chicago,2010-2011,8.929967996143121
770,Cory Higgins,Colorado,2010-2011,9.287690668191864
771,Cory Johnson,Valparaiso,2010-2011,15.449915541307748
