,PLAYER,TEAM,YEAR,PER
445,Carlton Brundidge,Detroit,2015-2016,29.224494786888
446,Carrington Love,Green Bay,2015-2016,28.0585369933088
447,Carrington Ward,North Texas,2015-2016,10.481044808880256
448,Carson Puriefoy,Stony Brook,2015-2016,21.330079775492656
449,Carson Shanks,North Dakota,2015-2016,5.190342713879341
450,Cartree Pettis,Jacksonville,2015-2016,5.067319060390723
451,Casey Benson,Oregon,2015-2016,9.238842173340645
452,Casey Kasperbauer,South Dakota,2015-2016,10.483962673373595
453,Casey Oliverson,Southern Utah,2015-2016,21.118227208617817
454,Casey Schlatter,Drake,2015-2016,12.880995600104777
455,Casey Teson,Eastern Illinois,2015-2016,12.262249164526464
456,Casey Wells,Savannah State,2015-2016,1.8964196261505122
457,Cazmon Hayes,Delaware,2015-2016,8.618407305906379
458,Cedric Blossom,Morgan St.,2015-2016,25.8780725761201
459,Cedric Kuakumensah,Brown,2015-2016,30.002489122201723
460,Cezar Guerrero,Fresno St.,2015-2016,18.231649179180337
461,Chace Franklin,Jackson State,2015-2016,22.084721781759317
462,Chad Culbreath,Murray St.,2015-2016,14.222519953734468
463,Chad Sherwood,Idaho,2015-2016,7.309280053556354
464,Chaise Daniels,Quinnipiac,2015-2016,15.822021762175789
465,Chance McSpadden,Central Florida,2015-2016,17.770086410272906
466,Chancellor Barnard,Loyola-Maryland,2015-2016,21.569466086094057
467,Chandler Hutchison,Boise St.,2015-2016,20.993366293475848
468,Chandler Rowe,Tenn-Martin,2015-2016,10.019624468746889
469,Charles Brown,Murray St.,2015-2016,7.572630618539903
470,Charles Buggs,Minnesota,2015-2016,14.715874079332574
471,Charles Callison,Washington St.,2015-2016,15.099850059363014
472,Charles Cooke,Dayton,2015-2016,30.24357898494281
473,Charles Cooper,Green Bay,2015-2016,26.258705903073682
474,Charles Glover,Mount St. Mary's,2015-2016,11.598846529270029
475,Charles Jackson,Arkansas-Pine Bluff,2015-2016,14.93518351140091
476,Charles Mann,Georgia,2015-2016,4.995103819849135
477,Charles Matthews,Kentucky,2015-2016,3.6323071048582274
478,Charles Mitchell,Georgia Tech,2015-2016,29.762363388321166
479,Charles Oliver,Norfolk State,2015-2016,22.263408543415593
480,Charles Ruise Jr.,IUPU - Ft. Wayne,2015-2016,6.464613014935439
481,Charles Waters,Arkansas St.,2015-2016,16.513231251000466
482,Charles Wilson-Fisher,Hampton,2015-2016,16.683672722254737
483,Charleston Dobbs,Prairie View A&M,2015-2016,6.9150124693466815
484,Charlie Jones,American U.,2015-2016,21.52376773005841
485,Charlie Thomas,Wisconsin,2015-2016,13.074188372445748
486,Chase Cormier,Grambling State,2015-2016,3.617387248876713
487,Chase Fischer,Brigham Young,2015-2016,26.26261512042641
488,Chase Foster,San Francisco,2015-2016,11.893655313726537
489,Chase Jeter,Duke,2015-2016,12.869710757966054
490,Chauncey Collins,Texas Christian,2015-2016,19.403573340104423
491,Chauncy Parker,Arkansas-Pine Bluff,2015-2016,8.496891580325462
492,Chazz Patterson,St. Peter's,2015-2016,14.669844200021085
493,Cheddi Mosely,Boston U,2015-2016,19.728877424987843
494,Cheick Diallo,Kansas,2015-2016,15.925501182829336
495,Chidozie Omile,Alabama St.,2015-2016,5.9670538759853375
496,Chimezie Metu,Southern California,2015-2016,23.228035419441643
497,Chinanu Onuaku,Louisville,2015-2016,36.98147029242761
498,Chris Atkinson,Canisius,2015-2016,9.422785731769228
499,Chris Barton,Niagara,2015-2016,8.638045571905783
500,Chris Boucher,Oregon,2015-2016,21.402798906393407
501,Chris Brady,Monmouth-NJ,2015-2016,27.44671180850389
502,Chris Bryant,Miami (OH),2015-2016,42.74204507493277
503,Chris Burgess,Appalachian St.,2015-2016,17.946815305090194
504,Chris Chiozza,Florida,2015-2016,2.2419096385586905
505,Chris Clarke,Virginia Tech,2015-2016,26.78239890970708
506,Chris Clemons,Campbell,2015-2016,27.112246968605184
507,Chris Cokley,UAB,2015-2016,40.237044186093996
508,Chris Davenport,North Florida,2015-2016,30.597641478730097
509,Chris Egi,Harvard,2015-2016,4.764419250891192
510,Chris Flemmings,NC-Wilmington,2015-2016,33.4637895389791
511,Chris Fowler,Central Michigan,2015-2016,28.309303348452694
512,Chris Harrison-Docks,Western Kentucky,2015-2016,21.37947662509033
513,Chris Hass,Bucknell,2015-2016,25.615139962716086
514,Chris Hooper,St. Francis (NY),2015-2016,72.29585909214845
515,Chris Horton,Austin Peay,2015-2016,41.82367062999211
516,Chris Jenkins,Detroit,2015-2016,20.085938197952498
517,Chris Jenkins,New Jersey Tech,2015-2016,20.219855573413795
518,Chris Jones,Pittsburgh,2015-2016,17.2444551373154
519,Chris Kading,North Dakota State,2015-2016,20.069263694994273
520,Chris Kendrix,Missouri St.,2015-2016,12.741657737195965
521,Chris Martin,Savannah State,2015-2016,18.127186692027458
522,Chris McComber,Columbia,2015-2016,13.25524078986151
523,Chris McNeal,Western Kentucky,2015-2016,13.779085066115949
524,Chris Olivier,Oklahoma St.,2015-2016,28.095898435811662
525,Chris Ortiz,Kent St.,2015-2016,18.5439278790212
526,Chris Perry,South Florida,2015-2016,24.64065636955099
527,Chris Porter-Bunton,Austin Peay,2015-2016,17.326071944659418
528,Chris Reyes,Utah,2015-2016,6.320739377611042
529,Chris Robinson,Sacred Heart,2015-2016,9.130323544865904
530,Chris Sarbaugh,Idaho,2015-2016,9.094069627069626
531,Chris Silva,South Carolina,2015-2016,8.781845060057957
532,Chris Smith,Utah St.,2015-2016,29.657567453118713
533,Chris Thomas,Southern,2015-2016,2.3911864275058257
534,Chris Thomas,Texas Southern,2015-2016,19.194875828402637
535,Chris Washburn,Texas Christian,2015-2016,13.050704870782294
536,Chris Wray,Mount St. Mary's,2015-2016,30.604273662785804
537,Christavious Gill,New Orleans,2015-2016,22.460362960709496
538,Christen Cunningham,Samford,2015-2016,21.827022891887836
539,Christian Cunningham,Jacksonville St.,2015-2016,22.649326505532443
540,Christian Davis,Arkansas St.,2015-2016,-0.8006672351776479
541,Christian Griggs-Williams,Tennessee St.,2015-2016,4.503608476866654
542,Christian Hairston,Elon University,2015-2016,27.23776918159364
543,Christian James,Oklahoma,2015-2016,10.42516772944019
544,Christian Jones,St. John's,2015-2016,17.79824666731622
545,Christian Kessee,Coppin St.,2015-2016,17.743381286664743
546,Christian Lutete,Radford,2015-2016,11.652841548242073
547,Christian Mackey,Denver,2015-2016,24.062244368460508
548,Christian Oshita,San Diego,2015-2016,1.5160341190416358
549,Christian Sanders,Stanford,2015-2016,10.336070227272208
550,Christian Sengfelder,Fordham,2015-2016,18.799721753750504
551,Christian Terrell,Florida Gulf Coast,2015-2016,27.26494772600114
552,Christian Thompson,Southern Utah,2015-2016,13.428248466020833
553,Christian Wilson,Texas-San Antonio,2015-2016,26.448335999020603
554,Christion Thompson,Rhode Island,2015-2016,13.259107416647012
555,Christopher Hyder,Southern,2015-2016,2.7893704385314133
556,Christopher Ikuenobe,Texas Rio Grande Valley,2015-2016,14.812489383072377
557,Christopher Thomas,Alabama A&M,2015-2016,14.898976463190662
558,Chuck Ester,Chattanooga,2015-2016,20.66747779187388
559,Chuck Ogbodo,NC-Wilmington,2015-2016,20.12317654694976
560,Chuks Iroegbu,Northern Illinois,2015-2016,23.95231344608819
561,Cinmeon Bowers,Auburn,2015-2016,17.54420273389175
562,Clarence Williams,East Carolina,2015-2016,11.861675672900768
563,Clemmye Owens,Chicago St.,2015-2016,14.84586445386566
564,Cleon Roberts,La Salle,2015-2016,18.71903058054786
565,Cleveland Thomas,Hartford,2015-2016,32.921339878788984
566,Clide Geffrard Jr.,Stephen F. Austin,2015-2016,33.053297494780765
567,Clive Vaughan Jr,Morgan St.,2015-2016,12.004081185123821
568,Codi Miller-McIntyre,Wake Forest,2015-2016,17.127256009562636
569,Cody Demps,Sacramento State,2015-2016,20.559066311215673
570,Cody John,Weber St.,2015-2016,7.210335696798202
571,Cody Joyce,MD Baltimore Cty,2015-2016,18.656240497744943
572,Cody Martin,N.C. State,2015-2016,19.840032657418217
573,Cody Schwartz,San Jose St.,2015-2016,11.008202889072054
574,Cody Stetler,Houston Baptist,2015-2016,19.180513379110774
575,Cody Wichmann,Wis.-Milwaukee,2015-2016,17.542579502167907
576,Cole Huff,Creighton,2015-2016,27.893033829228266
577,Cole Murray,Northern Kentucky,2015-2016,18.732642160176532
578,Cole Walton,Sacred Heart,2015-2016,5.0575693057420725
579,Coleman Edwards,New Orleans,2015-2016,3.045905980810608
580,Coleman Johnson,Fairfield,2015-2016,16.61372553496892
581,Colin Russell,Portland,2015-2016,3.538385606943059
582,Collin Hartman,Indiana,2015-2016,5.793958781970712
583,Collin Spickerman,Portland St.,2015-2016,23.491592797571926
584,Collin Stewart,Monmouth-NJ,2015-2016,19.41968400729618
585,Colter Lasher,Houston Baptist,2015-2016,18.90594287026241
586,Colton Ray-St Cyr,Coastal Carolina,2015-2016,21.68077170590342
587,Conner Avants,North Dakota,2015-2016,8.55601490120821
588,Conner Frankamp,Wichita St.,2015-2016,20.855472779295663
589,Connor Boehm,Dartmouth,2015-2016,23.250367875424647
590,Connor Burchfield,William & Mary,2015-2016,28.507436213957863
591,Connor Cashaw,Rice,2015-2016,15.403711371246036
592,Connor Devine,South Dakota State,2015-2016,25.352845904723818
593,Connor Lammert,Texas,2015-2016,1.5613641253598254
594,Connor McClenaghan,Marist,2015-2016,7.211050344991421
595,Connor Schroeder,The Citadel,2015-2016,20.8920832727741
596,Connor Wheeler,SIU - Edwardsville,2015-2016,4.714797236826782
597,Conor Clifford,Washington St.,2015-2016,22.05725561869473
598,Corban Collins,Morehead St.,2015-2016,22.39207486600072
599,Corbin Kaufusi,Brigham Young,2015-2016,23.154505477506834
600,Corbin Miller,Harvard,2015-2016,11.799959165490497
601,Coreontae DeBerry,Cincinnati,2015-2016,32.775463227766416
602,Corey Baldwin,North Dakota,2015-2016,10.27294349615322
603,Corey Brown,Northern Arizona,2015-2016,16.514952162622002
604,Corey Daugherty,Brown,2015-2016,10.876271284576019
605,Corey Henson,Wagner,2015-2016,25.276162858545636
606,Corey Johnson,Harvard,2015-2016,15.821088145046023
607,Corey Sanders,Rutgers,2015-2016,24.699805795735077
608,Cornelius Hudson,Wake Forest,2015-2016,12.785927757851674
609,Cornell Johnston,Eastern Illinois,2015-2016,19.020652209725117
610,Cortez Edwards,Southern Miss,2015-2016,7.497494159409562
611,Cortez Seales,North Dakota,2015-2016,9.281324288236206
612,Corvon Butler,Alabama St.,2015-2016,30.928193215180986
613,Cory Cardwell,Utah Valley,2015-2016,14.42113468678136
614,Cory Kilby,Mercer,2015-2016,13.965828971069929
615,Courtney Alexander II,Tennessee Tech,2015-2016,10.088570571885816
616,Coye Simmons,Georgia Southern,2015-2016,15.460059188116528
617,Craig Bowman,Florida A&M,2015-2016,12.621354506065016
618,Craig Bradshaw,Belmont,2015-2016,26.496968629849814
619,Craig McFerrin,McNeese St.,2015-2016,22.997116217681917
620,Craig Ponder,NC-Wilmington,2015-2016,20.399038121133064
621,Craig Randall,Memphis,2015-2016,3.9149156636746705
622,Craig Sword,Mississippi St.,2015-2016,23.030106026109998
623,Craig Victor,Louisiana State,2015-2016,22.401804773862533
624,Cullen Hamilton,Holy Cross,2015-2016,14.74256128563427
625,Cullen Neal,New Mexico,2015-2016,7.238059756966124
626,Cullen Russo,Fresno St.,2015-2016,23.638263434420022
627,Cullen VanLeer,Missouri,2015-2016,3.106277808543044
628,Curran Scott,Charlotte,2015-2016,20.395313388425752
629,Curtis Cobb,Fairfield,2015-2016,21.260393438300614
630,Curtis Oakley,Bryant,2015-2016,8.4121112970972
631,D'Andre Wright,Tulsa,2015-2016,13.508830203651618
632,D'Arian Allen,Southern,2015-2016,1.7014334228043748
633,D'Marques Tyson,Portland,2015-2016,13.73189643763258
634,D'Shon Taylor,Norfolk State,2015-2016,28.82489846715675
635,D'Vauntes Smith-Rivera,Georgetown,2015-2016,27.0076254245416
636,D.J MacLeay,Bucknell,2015-2016,29.027347277308014
637,D.J. Balentine,Evansville,2015-2016,27.011144038719078
638,D.J. Davis,South Dakota,2015-2016,10.554076711881985
639,D.J. Fenner,Nevada,2015-2016,18.37821431596829
640,D.J. Johnson,Kansas St.,2015-2016,32.369408804014974
641,D.J. Mason,Campbell,2015-2016,27.48134589252957
642,D.J. Ursery,Pacific,2015-2016,14.880256760904768
643,D.J. Williams,Illinois,2015-2016,1.298069684988604
644,DAngelo Allen,Missouri,2015-2016,6.230811943400914
645,DJ Foreman,Rutgers,2015-2016,15.430368416277002
646,DJ Hogg,Texas A&M,2015-2016,10.317796262660584
647,DJ Sylvester,UC Riverside,2015-2016,14.480572577908392
648,DaJuan Coleman,Syracuse,2015-2016,24.630481877882954
649,DaJuan Smith,UC Santa Barbara,2015-2016,14.239887707166677
650,DaQuan Jeffries,Oral Roberts,2015-2016,24.632408081270476
651,DaRohn Scott,Central Michigan,2015-2016,20.285489045790815
652,Dagur Jonsson,St. Francis (NY),2015-2016,11.864900727874145
653,Dainan Swoope,Elon University,2015-2016,17.9945101223608
654,Daiquan Walker,Central Florida,2015-2016,18.606268625855538
655,Dajuan Graf,North Carolina Central,2015-2016,16.938886359132912
656,Dakarai Allen,San Diego St.,2015-2016,18.617649692045266
657,Dakarai Henderson,Sam Houston St.,2015-2016,18.178154300678333
658,Dakarai Tucker,Utah,2015-2016,4.859828365315569
659,Dakota Mathias,Purdue,2015-2016,10.100542192465943
660,Dakota Quinn,Samford,2015-2016,22.591195621591893
661,Dakota Slaughter,Texas Rio Grande Valley,2015-2016,18.2146395318269
662,Dale Francis,Texas A&M CC,2015-2016,7.186647928246733
663,Dalique Mingo,Howard,2015-2016,13.263473029556577
664,Dallas Anglin,Northern Colorado,2015-2016,23.439775463989
665,Dallas Cameron,Stephen F. Austin,2015-2016,9.696549297280804
666,Dallas Ennema,Albany,2015-2016,16.962057655386733
667,Dallas Moore,North Florida,2015-2016,34.18160633090161
668,Damarcus Croaker,Murray St.,2015-2016,16.89331430829984
669,Damian Jones,Vanderbilt,2015-2016,32.468470557827445
670,Damian Young,Mississippi Valley State,2015-2016,12.095782029078102
671,Damion Lee,Louisville,2015-2016,28.32785219901474
672,Damiyne Durham,Cal. State - Bakersfield,2015-2016,23.229423066482216
673,Damon Collins,Howard,2015-2016,11.80707462580161
674,Damon Lynn,New Jersey Tech,2015-2016,23.805359142676185
675,Damon Wilson,Pittsburgh,2015-2016,11.571312662583805
676,Damonte Dodd,Maryland,2015-2016,4.775128136527397
677,Damyean Dotson,Houston,2015-2016,11.244094275146756
678,Dan Dwyer,Pennsylvania,2015-2016,8.460255714891796
679,Dan Garvin,Bryant,2015-2016,24.557106629784112
680,Dan Jech,South Dakota,2015-2016,12.594097658633762
681,Dan Kimasa,Texas Rio Grande Valley,2015-2016,21.366805889120403
682,Dana Batt,Colgate,2015-2016,10.615848402081273
683,Dana Raysor,Delaware State,2015-2016,13.060400978061198
684,Dane Kuiper,New Mexico,2015-2016,6.831421025132744
685,Dane Pineau,St. Mary's,2015-2016,18.894344807527247
686,Daniel Dingle,Temple,2015-2016,12.182120830045768
687,Daniel Dion,New Hampshire,2015-2016,17.037518166190374
688,Daniel Dixon,William & Mary,2015-2016,18.596701762753746
689,Daniel Fowler,Furman,2015-2016,15.753395676835888
690,Daniel Giddens,Ohio St.,2015-2016,15.539605127442206
691,Daniel Hamilton,Connecticut,2015-2016,27.1334551365523
692,Daniel Harris,Quinnipiac,2015-2016,22.610371727342326
693,Daniel Melifonwu,Southern Utah,2015-2016,5.327891475758541
694,Daniel Meyer,Nebraska Omaha,2015-2016,11.46910366224362
695,Daniel Ochefu,Villanova,2015-2016,38.23051616275547
696,Daniel Peace,Troy,2015-2016,6.823496421862234
697,Danny Cohen,New Orleans,2015-2016,7.642203963426098
698,Danny Dixon,George Mason,2015-2016,9.407673006408928
699,Danny Robison,Montana St.,2015-2016,14.389825164913482
700,Danny Upchurch,Charleston Southern,2015-2016,6.779431278855528
701,Danrad Knowles,Houston,2015-2016,8.357065789768102
702,Dante Buford,Oklahoma,2015-2016,7.6265417992745155
703,Dante Holmes,North Carolina Central,2015-2016,21.57936987616907
704,Danuel House,Texas A&M,2015-2016,13.180550177774617
705,Darcy Malone,Louisiana State,2015-2016,-1.1220854596255885
706,Darell Combs,Indiana - Purdue,2015-2016,21.46226362035565
707,Darian Anderson,Fairleigh Dickinson,2015-2016,21.579162440582365
708,Darian Harris,Oral Roberts,2015-2016,10.001874860269925
709,Darien Fernandez,Jacksonville,2015-2016,7.7968240231035555
710,Darien Nelson-Henry,Pennsylvania,2015-2016,29.395152879623563
711,Darien Walker,Valparaiso,2015-2016,18.42725078990401
712,Darion Clark,Southern California,2015-2016,18.94922718908098
713,Darius Austin,UMKC,2015-2016,13.245594268002412
714,Darius Bolstad,Radford,2015-2016,22.089198846709238
715,Darius Dawkins,Jacksonville,2015-2016,11.123485622384717
716,Darius Graham,UC Davis,2015-2016,13.067126441889314
717,Darius Jones-Gibson,Samford,2015-2016,20.92239759677107
718,Darius Lewis,Duquesne,2015-2016,19.409044206425566
719,Darius Moore,Presbyterian,2015-2016,5.722239352964175
720,Darius Perkins,Utah St.,2015-2016,14.694331009646353
721,Darius Thompson,Virginia,2015-2016,5.796730040486001
722,Darnell Edge,Fairleigh Dickinson,2015-2016,18.554965335499958
723,Darnell Foreman,Pennsylvania,2015-2016,16.27415085078889
724,Darnell Harris,Middle Tennessee St.,2015-2016,22.95740367651279
725,Darnell Tillman,UMKC,2015-2016,17.784057976711033
726,Darrell Davis,Dayton,2015-2016,10.54379491066048
727,Darren Payen,Vermont,2015-2016,22.38816645476264
728,Darreon Reddick,Tennessee St.,2015-2016,2.4583100389060855
729,Darrick Wood,DePaul,2015-2016,13.375682385310421
730,Darrion Allen,Longwood,2015-2016,18.84713448167458
731,Darrious Hamilton,Utah Valley,2015-2016,19.846770641580722
732,Darryl Hicks,Boston College,2015-2016,6.582409827889135
733,Darryl Reynolds,Villanova,2015-2016,19.577793676656874
734,Darryl Smith,Cornell,2015-2016,27.145451569459055
735,Daryll Palmer,South Carolina State,2015-2016,24.050400463194872
736,Dashawn King,UMKC,2015-2016,20.62585942511716
737,Davante Cooper,Bradley,2015-2016,6.534986749150681
738,Dave Krmpotich,Colgate,2015-2016,10.814870220027554
739,Davell Roby,Saint Louis,2015-2016,15.018143234680311
740,David Blanks,Texas Southern,2015-2016,16.109447379765495
741,David Cohn,William & Mary,2015-2016,24.34263778533152
742,David Crisp,Washington,2015-2016,3.8683829112061123
743,David Efianayi,Gardner-Webb,2015-2016,16.50668270797775
744,David Humphries,Loyola Marymount,2015-2016,17.030231131332517
745,David Joseph,Bowling Green,2015-2016,16.165727538877814
746,David Kadiri,Buffalo,2015-2016,20.495315663244817
747,David Knudsen,Marist,2015-2016,12.223170798460107
748,David Levitch,Louisville,2015-2016,27.30033541639832
749,David Nwaba,Cal Poly SLO,2015-2016,29.84222140804756
750,David Onuorah,Cornell,2015-2016,15.510720144027143
751,David Pekarek,Fordham,2015-2016,8.694977890826863
752,David Skara,Valparaiso,2015-2016,18.470433562806797
753,David Taylor,Pacific,2015-2016,4.047643515740765
754,David Walker,Northeastern,2015-2016,31.948064146372747
755,David Wishon,Lipscomb,2015-2016,13.585745210474789
756,Daviyon Draper,Florida International,2015-2016,24.799046706679597
757,Davon Bell,Presbyterian,2015-2016,8.568904305621661
758,Davon Reed,Miami-Florida,2015-2016,24.388025247172067
759,Daxter Miles Jr.,West Virginia,2015-2016,19.13060311690709
760,Dayon Goodman,Utah Valley,2015-2016,23.129237228122385
761,Dayon Griffin,Louisiana Tech,2015-2016,22.156783766311356
762,De'Andre Davis,Grand Canyon,2015-2016,20.678255082194696
763,De'Angelo Bruster,Western Illinois,2015-2016,4.082734821691414
764,De'Sean Parsons,Portland St.,2015-2016,23.136767255976814
765,DeAndre Abram,George Mason,2015-2016,13.5585656649937
766,DeAndre Bembry,St. Joseph's,2015-2016,31.09879528349584
