,PLAYER,TEAM,YEAR,PER
1271,Isaiah Briscoe,Kentucky,2016-2017,6.618048091998607
1272,Isaiah Brock,Oakland,2016-2017,27.62729609387107
1273,Isaiah Brown,Northern Iowa,2016-2017,0.3874101914717842
1274,Isaiah Dennis,Georgia St,2016-2017,24.248612629329422
1275,Isaiah Hicks,North Carolina,2016-2017,16.43746594086225
1276,Isaiah Jackson,Providence,2016-2017,22.1789672779851
1277,Isaiah Johnson,Akron,2016-2017,39.4756719126629
1278,Isaiah Lamb,Marist,2016-2017,12.128381791904259
1279,Isaiah Maurice,Kansas St.,2016-2017,14.544640009356062
1280,Isaiah Moss,Iowa,2016-2017,5.235608214132393
1281,Isaiah Nichols,San Jose St.,2016-2017,10.150573009019796
1282,Isaiah Reese,Canisius,2016-2017,22.005601263914677
1283,Isaiah Roby,Nebraska,2016-2017,6.79417820024318
1284,Isaiah Ross,UMKC,2016-2017,19.932387201986863
1285,Isaiah Still,Robert Morris,2016-2017,21.591576378573556
1286,Isaiah Thomas,Northern Arizona,2016-2017,22.03361963482288
1287,Isaiah Traylor,Stephen F. Austin,2016-2017,15.213281346727191
1288,Isaiah Tripp,Abilene Christian,2016-2017,12.274437765024851
1289,Isaiah Walton,Longwood,2016-2017,22.118428190987945
1290,Isaiah Wilkins,Virginia,2016-2017,8.86463836170689
1291,Isaiah Williams,Georgia St,2016-2017,21.354559294118047
1292,Isaiah Zierden,Creighton,2016-2017,15.26277501815306
1293,Ishmael Lane,Northwestern St.,2016-2017,21.865063999160643
1294,Ishmail Wainright,Baylor,2016-2017,20.64625848069949
1295,Isiah Brown,Northwestern,2016-2017,8.170378923456699
1296,Isiah Deas,La Salle,2016-2017,13.27057140503587
1297,Isiah Graves,Morgan St.,2016-2017,15.64204370526195
1298,Isiaha Mike,Duquesne,2016-2017,20.98354536812896
1299,Ismael Sanogo,Seton Hall,2016-2017,13.815644489465969
1300,Ismail Ali,Bowling Green,2016-2017,16.10702210457604
1301,Issa Thiam,Rutgers,2016-2017,6.797071671497368
1302,Ivan Bender,Maryland,2016-2017,7.487675195845314
1303,Ivan Canete,Stephen F. Austin,2016-2017,24.761143249331436
1304,Ivan Lukic,James Madison,2016-2017,20.37613120651416
1305,Ivan Madunic,Southern Utah,2016-2017,12.615151062510533
1306,Ivan Rabb,California,2016-2017,15.741097236266533
1307,Iverson Fleming,LIU Brooklyn,2016-2017,20.287851611523646
1308,Ivory Young,Utah Valley,2016-2017,16.653926879123592
1309,Ivy Smith Jr.,Grambling State,2016-2017,9.672071589924773
1310,Izais Hicks,Coppin St.,2016-2017,9.77878966128481
1311,Izayah Mauriohoohoo-Le'Afa,Sacramento State,2016-2017,11.533303765618841
1312,Iziahiah Sweeney,Northwestern St.,2016-2017,15.68318651528041
1313,J-Mychal Reese,North Texas,2016-2017,18.596154204742398
1314,J.C. Hampton,Texas A&M,2016-2017,8.283761620582078
1315,J.D. Slajchert,UC Santa Barbara,2016-2017,14.535954206046702
1316,J.J. Frazier,Georgia,2016-2017,8.458928412376189
1317,J.J. N'Ganga,Mercer,2016-2017,6.321082478396141
1318,J.P. Macura,Xavier,2016-2017,26.263272014188114
1319,J.R. Holder,Jacksonville,2016-2017,13.267524627693529
1320,J.R. Lynch,Hartford,2016-2017,15.33759444157861
1321,J.T. Adenrele,UC Davis,2016-2017,17.552865918438343
1322,JC Younger,Presbyterian,2016-2017,9.974790898842464
1323,JD Miller,Texas Christian,2016-2017,22.609438749022864
1324,JD Wallace,Prairie View A&M,2016-2017,18.683438487242075
1325,JR Hobbie,Brown,2016-2017,24.104614289332236
1326,JT Gibson,Nebraska Omaha,2016-2017,12.827882543151306
1327,Ja'Cardo Hawkins,Tennessee Tech,2016-2017,15.710615624785275
1328,Ja'Dante' Frye,Nicholls State,2016-2017,23.225177641750168
1329,Ja'Donta Blakley,Prairie View A&M,2016-2017,20.82267967921694
1330,Ja'Michael Brown,North Texas,2016-2017,8.415362464342472
1331,Ja'Quan Newton,Miami-Florida,2016-2017,22.568033349081542
1332,JaCorey Williams,Middle Tennessee St.,2016-2017,37.67470615403139
1333,JaMarcus Weatherspoon,Southern,2016-2017,1.6554414753572395
1334,JaQuan Lyle,Ohio St.,2016-2017,24.89944711687419
1335,JaQuel Richmond,NC-Wilmington,2016-2017,17.67527725270179
1336,JaShaun Smith,Longwood,2016-2017,16.423173570970377
1337,JaVontae Hawkins,Fordham,2016-2017,22.327022150591866
1338,Jaaron Simmons,Ohio,2016-2017,10.633862014185857
1339,Jabari Alex,Mississippi Valley State,2016-2017,19.09941131689364
1340,Jabari Bird,California,2016-2017,10.517669447000317
1341,Jabari Craig,East Carolina,2016-2017,9.690012613997242
1342,Jabari McGhee,Western Kentucky,2016-2017,26.111391497717474
1343,Jabbar Singleton,Southeastern Louisiana,2016-2017,7.579385388371585
1344,Jacara Cross,Jacksonville St.,2016-2017,22.97658066699101
1345,Jachai Taylor,Murray St.,2016-2017,9.87217633503955
1346,Jack Gibbs,Davidson,2016-2017,32.48828000891145
1347,Jack Gordon,Cornell,2016-2017,8.71581472076308
1348,Jack Hobbs,Hartford,2016-2017,17.524938412025122
1349,Jack Lopez,Montana,2016-2017,7.4530885854911695
1350,Jack McVeigh,Nebraska,2016-2017,8.3898547491525
1351,Jack Purchase,Hawaii,2016-2017,21.354444171754402
1352,Jack Salt,Virginia,2016-2017,5.315878940287974
1353,Jack Shaughnessy,Seattle,2016-2017,9.707012580400777
1354,Jack Whitman,William & Mary,2016-2017,32.647824798853904
1355,Jack Williams,Pacific,2016-2017,22.551308235544766
1356,Jackson Donahue,Pennsylvania,2016-2017,14.331258695689954
1357,Jackson Kent,James Madison,2016-2017,24.629633072535608
1358,Jackson Rowe,Cal St. Fullerton,2016-2017,23.227314365332003
1359,Jacob Calloway,Southern Utah,2016-2017,19.801337914740476
1360,Jacob Cushing,Delaware,2016-2017,2.050785533693138
1361,Jacob Enevold,Drake,2016-2017,11.277195142938439
1362,Jacob Evans,Cincinnati,2016-2017,31.38976026318393
1363,Jacob Kessler,Army,2016-2017,17.043068899107926
1364,Jacob Lampkin,Pacific,2016-2017,22.95051440360111
1365,Jacob Ledoux,McNeese St.,2016-2017,12.923518577021337
1366,Jacob Van,Air Force,2016-2017,20.608348004574772
1367,Jacob Wiley,Eastern Washington,2016-2017,46.28878652650597
1368,Jacob Young,Texas,2016-2017,0.3861486769992592
1369,Jacobi Boykins,Louisiana Tech,2016-2017,35.444846450687436
1370,Jacolby Mobley,Tenn-Martin,2016-2017,26.544178845072526
1371,Jae'Sean Tate,Ohio St.,2016-2017,27.560958863197317
1372,Jaelan Sanford,Toledo,2016-2017,19.66996582012199
1373,Jagan Mosely,Georgetown,2016-2017,15.59576343877493
1374,Jagos Lasic,St. Francis (NY),2016-2017,26.57700403494138
1375,Jahad Thomas,Massachusetts Lowell,2016-2017,35.13146624578605
1376,Jahir Cabeza,Savannah State,2016-2017,15.70891652414949
1377,Jahmel Bodrick,St. Francis (NY),2016-2017,9.920360960162114
1378,Jahmel Taylor,Fresno St.,2016-2017,22.003153706453617
1379,Jahmiah Simmons,Arkansas St.,2016-2017,25.127231847903314
1380,Jahvaughn Powell,Nicholls State,2016-2017,18.382147227820656
1381,Jai Williams,St. Joseph's,2016-2017,16.299637224734127
1382,Jailyn Ingram,Florida Atlantic,2016-2017,16.598914718437197
1383,Jair Bolden,George Washington,2016-2017,12.716000789590433
1384,Jaire Grayer,George Mason,2016-2017,21.223232671898867
1385,Jairus Lyles,MD Baltimore City,2016-2017,30.825902184508195
1386,Jairus Lyles,MD Baltimore Cty,2016-2017,30.368416231924847
1387,Jaiveon Eaves,Evansville,2016-2017,12.221085232062897
1388,Jajuan Johnson,Marquette,2016-2017,28.337527340863105
1389,Jake Allsmiller,Georgia Southern,2016-2017,18.134410370936042
1390,Jake Babic,Appalachian St.,2016-2017,10.540662416532115
1391,Jake Bischoff,Miami (OH),2016-2017,6.77819670894143
1392,Jake Bodway,South Florida,2016-2017,2.5171881347643144
1393,Jake Flaggert,Texas-El Paso,2016-2017,11.638758903290956
1394,Jake Killingsworth,Columbia,2016-2017,17.10666511637084
1395,Jake Kocher,Texas A&M CC,2016-2017,19.622506376916974
1396,Jake Krafka,Denver,2016-2017,18.93571591328175
1397,Jake Lindsey,Baylor,2016-2017,15.566583767779955
1398,Jake Pemberton,Denver,2016-2017,19.085731232281848
1399,Jake Silpe,Pennsylvania,2016-2017,11.332165051301232
1400,Jake Wright,Miami (OH),2016-2017,31.180637030707086
1401,Jakub Niziol,Cal Poly SLO,2016-2017,13.711470663322613
1402,Jakub Petras,Stony Brook,2016-2017,19.59457143220491
1403,Jalan McCloud,Texas Southern,2016-2017,25.703269069083778
1404,Jaleel Hogan,Detroit,2016-2017,7.663589216111659
1405,Jaleel Hogan,Detroit Mercy,2016-2017,31.78404546704227
1406,Jaleel Wheeler,Tulsa,2016-2017,16.50070407360958
1407,Jaleen Smith,New Hampshire,2016-2017,27.26261288889851
1408,Jalen Adams,Connecticut,2016-2017,23.543955361884805
1409,Jalen Avery,Kent St.,2016-2017,15.314583198541351
1410,Jalen Bradley,Oral Roberts,2016-2017,22.976984198131213
1411,Jalen Brunson,Villanova,2016-2017,33.21318242667244
1412,Jalen Coleman-Lands,Illinois,2016-2017,1.8784464313534621
1413,Jalen Dupree,Murray St.,2016-2017,17.935579481941495
1414,Jalen Harris,Louisiana Tech,2016-2017,16.990726205453132
1415,Jalen Harris,New Mexico,2016-2017,9.603098737787112
1416,Jalen Hayes,Oakland,2016-2017,32.87221479388003
1417,Jalen Henry,SIU - Edwardsville,2016-2017,23.202231037722914
1418,Jalen Jackson,Arkansas-Little Rock,2016-2017,23.38232842426319
1419,Jalen Jackson,Little Rock,2016-2017,6.5680965679606285
1420,Jalen Jackson,Tenn-Martin,2016-2017,21.542684924161595
1421,Jalen James,San Jose St.,2016-2017,13.722816652247499
1422,Jalen Jenkins,George Mason,2016-2017,29.554751723758887
1423,Jalen Johnson,Saint Louis,2016-2017,18.097955848868782
1424,Jalen Jones,Howard,2016-2017,26.883158277841105
1425,Jalen Jones,Texas-Arlington,2016-2017,24.667766497616554
1426,Jalen Lindsey,Providence,2016-2017,22.5480968610257
1427,Jalen Moore,Utah St.,2016-2017,26.672191500846026
1428,Jalen Morgan,Western Illinois,2016-2017,8.893688551170232
1429,Jalen Poyser,UNLV,2016-2017,17.827824970269152
1430,Jalen Rhea,American U.,2016-2017,14.22511840726746
1431,Jalen Ross,Hartford,2016-2017,25.270651137116364
1432,Jalen Weber,Houston Baptist,2016-2017,3.360248864871219
1433,Jalen Williams,Furman,2016-2017,4.537638459476012
1434,Jalen Williams,High Point,2016-2017,4.70104506506128
1435,Jalin Hart,Incarnate Word,2016-2017,27.995796075748185
1436,Jalon Gates,Houston Baptist,2016-2017,15.940229837593579
1437,Jalone Friday,Abilene Christian,2016-2017,36.23052260981035
1438,Jalyn Patterson,Louisiana State,2016-2017,18.609090982470796
1439,Jalyn Pennie,New Mexico St.,2016-2017,9.521901884969237
1440,Jamaal Calvin,SE Missouri St.,2016-2017,17.484465355125348
1441,Jamaal King,St. Francis (PA),2016-2017,38.89235117047838
1442,Jamaal Robateau,Gardner-Webb,2016-2017,21.392960725382835
1443,Jamal Thomas,Charleston Southern,2016-2017,15.897568813600925
1444,Jamal Watson,Mississippi Valley State,2016-2017,6.932752856371082
1445,Jamal Williams,Sam Houston St.,2016-2017,13.850958092439962
1446,Jamal Wright,High Point,2016-2017,16.03267146680659
1447,Jamall Robinson,Hofstra,2016-2017,12.095941729212173
1448,Jamar Hurdle,Green Bay,2016-2017,23.503933018378696
1449,Jamar Martin,Charleston Southern,2016-2017,14.79531887988471
1450,Jamarcus Hairston,Cleveland St.,2016-2017,14.844923613831687
1451,Jamaya Burr,McNeese St.,2016-2017,20.711035757636274
1452,Jamel Artis,Pittsburgh,2016-2017,31.197765572830956
1453,James Banks,Texas,2016-2017,0.9459408301509544
1454,James Blackmon Jr,Indiana,2016-2017,10.32906530346874
1455,James Currington,Southeastern Louisiana,2016-2017,24.630727943587857
1456,James Demery,St. Joseph's,2016-2017,16.8653199249248
1457,James Dickey,NC-Greensboro,2016-2017,26.788128051511254
1458,James Fives,Loyola-Maryland,2016-2017,10.91175777367046
1459,James Harvey,McNeese St.,2016-2017,12.527128119289046
1460,James Jackson,UC Riverside,2016-2017,9.989971063382416
1461,James McGee,Southern Utah,2016-2017,21.023225526871823
1462,James Miller,Howard,2016-2017,23.986708287930313
1463,James Reid,Boise St.,2016-2017,21.29974620555824
1464,James Richardson,South Carolina State,2016-2017,13.44110827307031
1465,James Scott,Kennesaw St.,2016-2017,21.777829135304575
1466,James Suber,Cal. State - Bakersfield,2016-2017,7.607663330444042
1467,James Thompson IV,Eastern Michigan,2016-2017,33.68187137748679
1468,James Towns,Niagara,2016-2017,14.089111187704216
1469,James Washington,American U.,2016-2017,12.68117456849664
1470,James Whitaker,No.Carolina A&T,2016-2017,15.689036425122671
1471,Jamuni McNeace,Oklahoma,2016-2017,10.86463916311537
1472,Jan Svandrlik,Iona,2016-2017,19.761106213383144
1473,Janai Raynor Powell,South Carolina State,2016-2017,6.850388396026997
1474,Janarius Middleton,Jackson State,2016-2017,18.909843373070224
1475,Jaquan Lynch,Arkansas-Pine Bluff,2016-2017,18.78136540469088
1476,Jaquan McKennon,Maine,2016-2017,13.339968992953935
1477,Jaquori McLaughlin,Oregon St.,2016-2017,15.635315102957692
1478,Jared Brownridge,Santa Clara,2016-2017,25.668110704140876
1479,Jared Harper,Auburn,2016-2017,25.58606423422627
1480,Jared Nickens,Maryland,2016-2017,2.944416530025958
1481,Jared Printy,Western Michigan,2016-2017,21.312440261376825
1482,Jared Sam,Southern,2016-2017,3.0578406935205873
1483,Jared Samuelson,Montana,2016-2017,12.768473035350908
1484,Jared Savage,Austin Peay,2016-2017,19.875776292161127
1485,Jared Stutzman,Utah Valley,2016-2017,15.715205223695845
1486,Jared Terrell,Rhode Island,2016-2017,22.971121603490143
1487,Jaren Lewis,Abilene Christian,2016-2017,24.241127483317133
1488,Jaren Sina,George Washington,2016-2017,16.94314658553628
1489,Jarod Williams,Detroit,2016-2017,3.293258617321963
1490,Jarod Williams,Detroit Mercy,2016-2017,13.649727370894023
1491,Jaron Blossomgame,Clemson,2016-2017,31.933633438389624
1492,Jaron Hopkins,Fresno St.,2016-2017,26.16906370210275
1493,Jaron Martin,UC Irvine,2016-2017,26.208290406775298
1494,Jaron Withers,Presbyterian,2016-2017,2.6112839601223112
1495,Jarquez Smith,Florida St.,2016-2017,21.248682974228743
1496,Jarred Dixon,Missouri St.,2016-2017,10.798826062066988
1497,Jarred Jones,Loyola-Maryland,2016-2017,29.157359974239863
1498,Jarred Reuter,Virginia,2016-2017,7.4222229612811566
1499,Jarrel Marshall,Portland,2016-2017,10.434999504772845
1500,Jarrell Brantley,Charleston,2016-2017,14.544900168216746
1501,Jarren Greenwood,McNeese St.,2016-2017,13.31500921971776
1502,Jarrett Allen,Texas,2016-2017,2.7223553995745897
1503,Jarrey Foster,Southern Methodist,2016-2017,27.2734861312706
1504,Jarrid Rhodes,Missouri St.,2016-2017,7.896061312720201
1505,Jarriesse Blackmon,UC Santa Barbara,2016-2017,21.567610046317114
1506,Jarrin Randall,Western Michigan,2016-2017,2.8928675744023655
1507,Jarron Cumberland,Cincinnati,2016-2017,30.25713216928234
1508,Jarvis Garrett,Rhode Island,2016-2017,18.46661046016271
1509,Jarvis Pugh,Santa Clara,2016-2017,20.98063949007868
1510,Jashaun Agosto,LIU Brooklyn,2016-2017,17.290816887933783
1511,Jason Carter,Ohio,2016-2017,15.587905947632096
1512,Jason Dunne,Hartford,2016-2017,20.252178091707048
1513,Jason McManamen,Wyoming,2016-2017,14.635239865466882
1514,Jason Williams,East Tennessee St.,2016-2017,8.639934026374537
1515,Jaume Sorolla,Valparaiso,2016-2017,21.743063241176586
1516,Javeres Brent,Jackson State,2016-2017,11.844556275323669
1517,Javien Williams,UAB,2016-2017,14.473370533939686
1518,Javier Martinez,Tenn-Martin,2016-2017,34.991810879048515
1519,Javion Ogunyemi,Siena,2016-2017,27.392633579795387
1520,Javis Howard,Charleston Southern,2016-2017,19.8498338126571
1521,Javon Baumann,St. Joseph's,2016-2017,20.8544043522534
1522,Javonntie Jackson,Long Beach St.,2016-2017,9.561399156559231
1523,Jawun Evans,Oklahoma St.,2016-2017,37.66641749086082
1524,Jax Levitch,IUPU - Ft. Wayne,2016-2017,8.744603234518484
1525,Jay Wright,Louisiana-Lafayette,2016-2017,25.765769582485785
1526,Jayce Johnson,Utah,2016-2017,5.832419378210098
1527,Jaycee Hillsman,San Jose St.,2016-2017,14.283549286345803
1528,Jayden Hodgson,Bradley,2016-2017,10.30805186402222
1529,Jaylan Robertson,Coastal Carolina,2016-2017,11.564235669937124
1530,Jaylen Adams,St. Bonaventure,2016-2017,35.132445826563675
1531,Jaylen Allen,Wofford,2016-2017,8.322459741444206
1532,Jaylen Barford,Arkansas,2016-2017,5.720395867816956
1533,Jaylen Benton,SE Missouri St.,2016-2017,17.50941148593388
1534,Jaylen Brantley,Maryland,2016-2017,5.471076217066793
1535,Jaylen Fisher,Texas Christian,2016-2017,17.40203989458535
1536,Jaylen Fornes,NC-Wilmington,2016-2017,23.702719628147722
1537,Jaylen Franklin,Abilene Christian,2016-2017,18.902251187268977
1538,Jaylen Johnson,Louisville,2016-2017,30.688267616518505
1539,Jaylen Key,Northern Illinois,2016-2017,19.60589532682818
1540,Jaylen Shaw,Coastal Carolina,2016-2017,26.520977526867544
1541,Jaylen Stowe,Mercer,2016-2017,14.68650801035453
1542,Jaylin Airington,Cal. State - Bakersfield,2016-2017,23.516859091732744
1543,Jaylin Walker,Kent St.,2016-2017,21.7780738633123
1544,Jaylon Brown,Evansville,2016-2017,30.462008047213004
1545,Jaylon Tate,Illinois,2016-2017,1.843576152974454
1546,Jayson Tatum,Duke,2016-2017,31.192778187949678
1547,Jazz Johnson,Portland,2016-2017,11.147367621966657
1548,Je'lon Hornbeak,Monmouth-NJ,2016-2017,29.194696935748542
1549,JeQuan Lewis,VCU,2016-2017,30.083565341612648
1550,Jeantal Cylla,Florida Atlantic,2016-2017,13.598987918871876
1551,Jeff Beverly,Texas-San Antonio,2016-2017,24.244162611539775
1552,Jeff Coby,Columbia,2016-2017,23.23344970070215
1553,Jeff Dowtin,Rhode Island,2016-2017,13.113942315613484
1554,Jeff Garrett,Northern Kentucky,2016-2017,12.43771179712157
1555,Jeff Lowery,Central Arkansas,2016-2017,14.702803675800483
1556,Jeff Pollard,Washington St.,2016-2017,13.589920159941775
1557,Jeff Roberson,Vanderbilt,2016-2017,22.299670494823868
1558,Jeff Thomas,Georgia St,2016-2017,22.075948547517037
1559,Jeffery McClendon,Loyola Marymount,2016-2017,5.6037894083452615
1560,Jeffrey Altidort,Bethune-Cookman,2016-2017,11.343827120543956
1561,Jeffrey Carroll,Oklahoma St.,2016-2017,37.89845996738523
1562,Jehyve Floyd,Holy Cross,2016-2017,17.848298650731135
1563,Jemerrio Jones,New Mexico St.,2016-2017,34.9577018353897
1564,Jerami Grace,Murray St.,2016-2017,5.48394752023527
1565,Jerekius Davis,Louisiana-Lafayette,2016-2017,27.039754491463913
1566,Jeremiah Bell,Wis.-Milwaukee,2016-2017,16.661688550428604
1567,Jeremiah Martin,Memphis,2016-2017,21.684177399014136
1568,Jeremiah Paige,Colorado St.,2016-2017,15.856717881243405
1569,Jeremiah Usiosefe,Western Illinois,2016-2017,11.388227310389686
1570,Jeremie Tyler,Ball St.,2016-2017,18.690232847003497
1571,Jeremy Hemsley,San Diego St.,2016-2017,21.398209709715022
1572,Jeremy Hollimon,Troy,2016-2017,28.89720717668663
1573,Jeremy Hollowell,Georgia St,2016-2017,25.231361563956764
1574,Jeremy Johnson,Wis.-Milwaukee,2016-2017,14.621929987955554
1575,Jeremy Lieberman,Wyoming,2016-2017,10.722421832654744
1576,Jeremy Major,Pepperdine,2016-2017,17.144277355383185
1577,Jeremy Morgan,Northern Iowa,2016-2017,28.970377630525658
1578,Jeremy Senglin,Weber St.,2016-2017,30.897296776966265
1579,Jeremy Sheppard,East Carolina,2016-2017,16.817571580833675
1580,Jeriah Horne,Nebraska,2016-2017,7.914317826594912
1581,Jermaine Crumpton,Canisius,2016-2017,29.650788281434338
1582,Jermaine Haley,New Mexico St.,2016-2017,7.310567652780869
1583,Jermaine Long,East Tennessee St.,2016-2017,19.74827703185308
1584,Jermaine Marrow,Hampton,2016-2017,16.400384935918638
1585,Jerome Frink,LIU Brooklyn,2016-2017,30.65071873893811
1586,Jerome Robinson,Boston College,2016-2017,25.04506585907266
1587,Jerome Segura,Fairfield,2016-2017,10.635081367624297
1588,Jerred Kite,Incarnate Word,2016-2017,15.266320657532578
1589,Jerrick Harding,Weber St.,2016-2017,35.260498017560494
1590,Jerron Wilbut,CSU Northridge,2016-2017,5.175912158141292
